"[116.440626, 39.873324, 4157]","[116.440626, 39.873324, 3885]","[116.440626, 39.873324, 3611]","[116.440626, 39.873324, 4675]","[116.440626, 39.873324, 4361]"
"[116.440626, 39.883324, 4784]","[116.440626, 39.883324, 5411]","[116.440626, 39.883324, 5340]","[116.440626, 39.883324, 5751]","[116.440626, 39.883324, 5667]"
"[116.440626, 39.893324, 3970]","[116.440626, 39.893324, 3505]","[116.440626, 39.893324, 4305]","[116.440626, 39.893324, 4271]","[116.440626, 39.893324, 4913]"
"[116.440626, 39.903324, 3424]","[116.440626, 39.903324, 3095]","[116.440626, 39.903324, 3529]","[116.440626, 39.903324, 3294]","[116.440626, 39.903324, 3429]"
"[116.440626, 39.913324, 1757]","[116.440626, 39.913324, 2772]","[116.440626, 39.913324, 2932]","[116.440626, 39.913324, 3598]","[116.440626, 39.913324, 3889]"
"[116.440626, 39.923324, 2158]","[116.440626, 39.923324, 2408]"
"[116.440626, 39.933324, 1609]","[116.440626, 39.933324, 1689]"
"[116.440626, 39.943324, 2005]","[116.440626, 39.943324, 1762]","[116.440626, 39.943324, 1965]","[116.440626, 39.943324, 2068]","[116.440626, 39.943324, 2728]"

"[116.440626, 39.963324, 2084]","[116.440626, 39.963324, 1661]","[116.440626, 39.963324, 2261]","[116.440626, 39.963324, 2413]","[116.440626, 39.963324, 3286]"
"[116.440626, 39.973324, 2044]","[116.440626, 39.973324, 2778]","[116.440626, 39.973324, 2629]","[116.440626, 39.973324, 2845]","[116.440626, 39.973324, 3421]"
"[116.440626, 39.983324, 1957]","[116.440626, 39.983324, 2987]","[116.440626, 39.983324, 3279]","[116.440626, 39.983324, 3434]","[116.440626, 39.983324, 3860]"
"[116.440626, 39.993324, 2982]","[116.440626, 39.993324, 3688]","[116.440626, 39.993324, 3770]","[116.440626, 39.993324, 3287]","[116.440626, 39.993324, 4405]"
"[116.440626, 40.003324, 3428]","[116.440626, 40.003324, 3585]","[116.440626, 40.003324, 4022]","[116.440626, 40.003324, 3467]","[116.440626, 40.003324, 4303]"
"[116.440626, 40.013324, 3927]","[116.440626, 40.013324, 4141]","[116.440626, 40.013324, 4787]","[116.440626, 40.013324, 4739]","[116.440626, 40.013324, 5581]"
"[116.440626, 40.023324, 4970]","[116.440626, 40.023324, 5164]","[116.440626, 40.023324, 5201]","[116.440626, 40.023324, 5391]","[116.440626, 40.023324, 5841]"
"[116.440626, 40.033324, 4217]","[116.440626, 40.033324, 4523]","[116.440626, 40.033324, 4076]","[116.440626, 40.033324, 5129]","[116.440626, 40.033324, 5877]"
"[116.440626, 40.043324, 3607]","[116.440626, 40.043324, 4010]","[116.440626, 40.043324, 3612]","[116.440626, 40.043324, 3907]","[116.440626, 40.043324, 5731]"
"[116.440626, 40.053324, 2865]","[116.440626, 40.053324, 3621]","[116.440626, 40.053324, 5567]","[116.440626, 40.053324, 5790]","[116.440626, 40.053324, 6191]"
"[116.450626, 39.863324, 4514]","[116.450626, 39.863324, 4591]","[116.450626, 39.863324, 4244]","[116.450626, 39.863324, 4233]","[116.450626, 39.863324, 5097]"
"[116.450626, 39.873324, 3700]","[116.450626, 39.873324, 3426]","[116.450626, 39.873324, 4342]","[116.450626, 39.873324, 4168]","[116.450626, 39.873324, 4698]"
"[116.450626, 39.883324, 3705]","[116.450626, 39.883324, 4100]","[116.450626, 39.883324, 4410]","[116.450626, 39.883324, 5270]","[116.450626, 39.883324, 5630]"
"[116.450626, 39.893324, 3566]","[116.450626, 39.893324, 3798]","[116.450626, 39.893324, 3829]","[116.450626, 39.893324, 3775]","[116.450626, 39.893324, 4069]"
"[116.450626, 39.903324, 3443]","[116.450626, 39.903324, 3521]","[116.450626, 39.903324, 4196]","[116.450626, 39.903324, 3650]","[116.450626, 39.903324, 3972]"
"[116.450626, 39.913324, 2249]","[116.450626, 39.913324, 3178]","[116.450626, 39.913324, 3092]","[116.450626, 39.913324, 3490]","[116.450626, 39.913324, 3563]"
"[116.450626, 39.923324, 2795]","[116.450626, 39.923324, 2933]","[116.450626, 39.923324, 2984]","[116.450626, 39.923324, 2702]","[116.450626, 39.923324, 4975]"
"[116.450626, 39.933324, 2718]","[116.450626, 39.933324, 2311]","[116.450626, 39.933324, 2885]","[116.450626, 39.933324, 3211]","[116.450626, 39.933324, 2913]"
"[116.450626, 39.943324, 1928]","[116.450626, 39.943324, 1998]","[116.450626, 39.943324, 2345]","[116.450626, 39.943324, 2309]","[116.450626, 39.943324, 2944]"
"[116.450626, 39.953324, 2068]","[116.450626, 39.953324, 2158]","[116.450626, 39.953324, 2495]","[116.450626, 39.953324, 3261]"
"[116.450626, 39.963324, 2393]","[116.450626, 39.963324, 2474]","[116.450626, 39.963324, 2799]","[116.450626, 39.963324, 2943]","[116.450626, 39.963324, 2527]"
"[116.450626, 39.973324, 2999]","[116.450626, 39.973324, 3508]","[116.450626, 39.973324, 2960]","[116.450626, 39.973324, 3281]","[116.450626, 39.973324, 3832]"
"[116.450626, 39.983324, 2705]","[116.450626, 39.983324, 3542]","[116.450626, 39.983324, 3714]","[116.450626, 39.983324, 3591]","[116.450626, 39.983324, 3855]"
"[116.450626, 39.993324, 2642]","[116.450626, 39.993324, 3398]","[116.450626, 39.993324, 3989]","[116.450626, 39.993324, 4676]","[116.450626, 39.993324, 4472]"
"[116.450626, 40.003324, 3975]","[116.450626, 40.003324, 3443]","[116.450626, 40.003324, 4688]","[116.450626, 40.003324, 4899]","[116.450626, 40.003324, 6094]"
"[116.450626, 40.013324, 4827]","[116.450626, 40.013324, 4998]","[116.450626, 40.013324, 5594]","[116.450626, 40.013324, 5784]","[116.450626, 40.013324, 5610]"
"[116.450626, 40.023324, 4654]","[116.450626, 40.023324, 4703]","[116.450626, 40.023324, 4949]","[116.450626, 40.023324, 5145]","[116.450626, 40.023324, 5574]"
"[116.450626, 40.033324, 5455]","[116.450626, 40.033324, 5119]","[116.450626, 40.033324, 5410]","[116.450626, 40.033324, 5509]","[116.450626, 40.033324, 6158]"
"[116.450626, 40.043324, 4951]","[116.450626, 40.043324, 4961]","[116.450626, 40.043324, 5687]","[116.450626, 40.043324, 5789]","[116.450626, 40.043324, 6133]"
"[116.450626, 40.053324, 4149]","[116.450626, 40.053324, 3680]","[116.450626, 40.053324, 5479]","[116.450626, 40.053324, 5463]","[116.450626, 40.053324, 5624]"
